t_audio_sec,ray_on_target,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,target_x,target_y,target_z
13.7600,0,-0.9128,1.0536,-1.1183,0.3273,0.3019,-0.8954,0.0066,1.2871,-1.1750
13.7813,0,-0.9152,1.0544,-1.1132,0.3261,0.3048,-0.8948,0.0078,1.2894,-1.1750
13.7813,0,-0.9177,1.0557,-1.1086,0.3243,0.3086,-0.8942,0.0093,1.2922,-1.1750
13.8453,0,-0.9212,1.0575,-1.1017,0.3231,0.3146,-0.8925,0.0116,1.2957,-1.1750
13.8667,0,-0.9246,1.0591,-1.0950,0.3203,0.3203,-0.8915,0.0147,1.2998,-1.1750
13.8880,0,-0.9273,1.0605,-1.0903,0.3175,0.3239,-0.8912,0.0189,1.3048,-1.1750
13.9093,0,-0.9297,1.0615,-1.0864,0.3149,0.3272,-0.8909,0.0214,1.3073,-1.1750
13.9307,0,-0.9339,1.0633,-1.0799,0.3090,0.3331,-0.8908,0.0255,1.3113,-1.1750
13.9733,0,-0.9374,1.0647,-1.0744,0.3038,0.3382,-0.8907,0.0295,1.3148,-1.1750
13.9947,0,-0.9401,1.0658,-1.0701,0.3003,0.3420,-0.8904,0.0340,1.3184,-1.1750
14.0160,0,-0.9426,1.0666,-1.0655,0.2983,0.3440,-0.8903,0.0378,1.3214,-1.1750
14.0373,0,-0.9422,1.0668,-1.0672,0.2981,0.3447,-0.8901,0.0417,1.3242,-1.1750
14.0800,0,-0.9455,1.0676,-1.0608,0.2975,0.3463,-0.8897,0.0464,1.3273,-1.1750
14.1013,0,-0.9473,1.0679,-1.0575,0.2971,0.3466,-0.8897,0.0517,1.3307,-1.1750
14.1227,0,-0.9480,1.0681,-1.0564,0.2965,0.3460,-0.8902,0.0567,1.3336,-1.1750
14.1653,0,-0.9493,1.0683,-1.0542,0.2945,0.3474,-0.8903,0.0621,1.3367,-1.1750
14.1867,0,-0.9480,1.0684,-1.0575,0.2928,0.3471,-0.8910,0.0675,1.3396,-1.1750
14.1867,0,-0.9487,1.0684,-1.0565,0.2913,0.3482,-0.8910,0.0731,1.3424,-1.1750
14.2507,0,-0.9490,1.0686,-1.0558,0.2911,0.3473,-0.8915,0.0788,1.3452,-1.1750
14.2720,0,-0.9490,1.0687,-1.0549,0.2926,0.3468,-0.8911,0.0848,1.3479,-1.1750
14.2933,0,-0.9500,1.0685,-1.0521,0.2939,0.3454,-0.8913,0.0884,1.3496,-1.1750
14.3147,0,-0.9492,1.0682,-1.0528,0.2962,0.3427,-0.8915,0.0937,1.3518,-1.1750
14.3360,0,-0.9480,1.0679,-1.0545,0.2984,0.3401,-0.8918,0.1004,1.3546,-1.1750
14.3360,0,-0.9476,1.0676,-1.0552,0.2992,0.3392,-0.8919,0.1050,1.3564,-1.1750
14.3787,0,-0.9488,1.0672,-1.0524,0.2992,0.3385,-0.8921,0.1105,1.3584,-1.1750
14.4000,0,-0.9461,1.0673,-1.0581,0.2977,0.3358,-0.8936,0.1170,1.3607,-1.1750
14.4213,0,-0.9457,1.0673,-1.0584,0.2990,0.3354,-0.8934,0.1225,1.3626,-1.1750
14.4640,0,-0.9434,1.0673,-1.0632,0.2999,0.3348,-0.8933,0.1283,1.3645,-1.1750
14.4853,0,-0.9431,1.0671,-1.0636,0.2999,0.3331,-0.8939,0.1344,1.3663,-1.1750
14.5067,0,-0.9428,1.0669,-1.0642,0.3000,0.3326,-0.8941,0.1386,1.3676,-1.1750
14.5280,0,-0.9439,1.0669,-1.0613,0.3001,0.3319,-0.8943,0.1442,1.3691,-1.1750
14.5707,0,-0.9454,1.0665,-1.0581,0.3006,0.3303,-0.8947,0.1498,1.3706,-1.1750
14.5920,0,-0.9451,1.0662,-1.0596,0.3015,0.3287,-0.8950,0.1551,1.3719,-1.1750
14.6347,0,-0.9438,1.0661,-1.0635,0.3013,0.3272,-0.8956,0.1603,1.3731,-1.1750
14.6560,0,-0.9435,1.0662,-1.0651,0.2998,0.3275,-0.8960,0.1655,1.3741,-1.1750
14.6773,0,-0.9432,1.0662,-1.0667,0.2986,0.3269,-0.8966,0.1695,1.3748,-1.1750
14.6987,0,-0.9432,1.0663,-1.0682,0.2974,0.3257,-0.8975,0.1734,1.3755,-1.1750
14.7413,0,-0.9442,1.0665,-1.0663,0.2968,0.3262,-0.8975,0.1780,1.3762,-1.1750
14.7627,0,-0.9426,1.0666,-1.0705,0.2970,0.3263,-0.8974,0.1808,1.3765,-1.1750
14.7840,0,-0.9415,1.0665,-1.0735,0.2957,0.3265,-0.8977,0.1833,1.3767,-1.1750
14.8053,0,-0.9417,1.0664,-1.0735,0.2947,0.3255,-0.8984,0.1861,1.3769,-1.1750
14.8267,0,-0.9410,1.0659,-1.0755,0.2953,0.3238,-0.8989,0.1884,1.3770,-1.1750
14.8267,0,-0.9403,1.0657,-1.0774,0.2944,0.3225,-0.8996,0.1909,1.3770,-1.1750
14.8693,0,-0.9403,1.0653,-1.0779,0.2938,0.3196,-0.9008,0.1937,1.3768,-1.1750
14.8907,0,-0.9405,1.0650,-1.0766,0.2958,0.3183,-0.9007,0.1960,1.3766,-1.1750
14.9120,0,-0.9390,1.0648,-1.0801,0.2974,0.3167,-0.9007,0.1982,1.3760,-1.1750
14.9333,0,-0.9384,1.0647,-1.0813,0.2974,0.3164,-0.9008,0.1992,1.3756,-1.1750
14.9760,0,-0.9384,1.0648,-1.0813,0.2977,0.3168,-0.9006,0.2005,1.3749,-1.1750
14.9973,0,-0.9372,1.0649,-1.0835,0.2972,0.3175,-0.9005,0.2014,1.3740,-1.1750
15.0400,0,-0.9369,1.0647,-1.0839,0.2978,0.3167,-0.9006,0.2019,1.3729,-1.1750
15.0613,0,-0.9366,1.0648,-1.0840,0.2984,0.3164,-0.9005,0.2020,1.3717,-1.1750
15.1040,0,-0.9366,1.0646,-1.0832,0.2995,0.3151,-0.9006,0.2016,1.3702,-1.1750
15.1253,0,-0.9360,1.0644,-1.0851,0.2990,0.3141,-0.9011,0.2007,1.3685,-1.1750
15.1467,0,-0.9348,1.0642,-1.0881,0.2996,0.3129,-0.9013,0.1997,1.3671,-1.1750
15.1893,0,-0.9342,1.0642,-1.0889,0.3004,0.3131,-0.9010,0.1983,1.3654,-1.1750
15.2107,0,-0.9339,1.0643,-1.0897,0.2997,0.3138,-0.9009,0.1965,1.3636,-1.1750
15.2320,0,-0.9335,1.0644,-1.0908,0.2996,0.3135,-0.9011,0.1944,1.3617,-1.1750
15.2747,0,-0.9332,1.0642,-1.0911,0.2998,0.3133,-0.9011,0.1920,1.3597,-1.1750
15.2960,0,-0.9325,1.0640,-1.0920,0.3006,0.3118,-0.9013,0.1892,1.3574,-1.1750
15.2960,0,-0.9324,1.0638,-1.0920,0.3019,0.3112,-0.9011,0.1868,1.3557,-1.1750
15.3173,0,-0.9316,1.0639,-1.0928,0.3036,0.3098,-0.9010,0.1835,1.3533,-1.1750
15.3600,0,-0.9318,1.0641,-1.0919,0.3044,0.3101,-0.9007,0.1800,1.3509,-1.1750
15.3813,0,-0.9310,1.0642,-1.0944,0.3026,0.3114,-0.9008,0.1755,1.3479,-1.1750
15.4240,0,-0.9307,1.0643,-1.0958,0.3012,0.3120,-0.9010,0.1711,1.3451,-1.1750
15.4453,0,-0.9303,1.0643,-1.0964,0.3013,0.3121,-0.9010,0.1670,1.3425,-1.1750
15.4667,0,-0.9302,1.0642,-1.0968,0.3011,0.3119,-0.9011,0.1631,1.3400,-1.1750
15.4880,0,-0.9302,1.0642,-1.0967,0.3018,0.3113,-0.9011,0.1586,1.3373,-1.1750
15.5307,0,-0.9297,1.0639,-1.0981,0.3029,0.3105,-0.9010,0.1533,1.3341,-1.1750
15.5520,0,-0.9296,1.0638,-1.0986,0.3029,0.3103,-0.9011,0.1478,1.3308,-1.1750
15.5733,0,-0.9294,1.0637,-1.0990,0.3029,0.3103,-0.9011,0.1422,1.3275,-1.1750
15.6160,0,-0.9293,1.0636,-1.0996,0.3011,0.3101,-0.9018,0.1361,1.3239,-1.1750
15.6373,0,-0.9289,1.0635,-1.1003,0.3013,0.3092,-0.9020,0.1316,1.3212,-1.1750
15.6587,0,-0.9289,1.0633,-1.1000,0.3021,0.3096,-0.9016,0.1258,1.3178,-1.1750
15.6800,0,-0.9284,1.0632,-1.1005,0.3026,0.3086,-0.9017,0.1200,1.3144,-1.1750
15.7013,0,-0.9283,1.0633,-1.1007,0.3035,0.3083,-0.9016,0.1161,1.3121,-1.1750
15.7227,0,-0.9286,1.0634,-1.0999,0.3039,0.3090,-0.9012,0.1123,1.3098,-1.1750
15.7440,0,-0.9288,1.0633,-1.0996,0.3043,0.3086,-0.9012,0.1085,1.3075,-1.1750
15.7653,0,-0.9289,1.0631,-1.0993,0.3047,0.3076,-0.9014,0.1044,1.3051,-1.1750
15.7867,0,-0.9287,1.0629,-1.0996,0.3050,0.3069,-0.9015,0.1005,1.3027,-1.1750
15.7867,0,-0.9286,1.0627,-1.1000,0.3048,0.3068,-0.9017,0.0950,1.2994,-1.1750
15.8080,0,-0.9281,1.0626,-1.1007,0.3054,0.3058,-0.9018,0.0888,1.2955,-1.1750
15.8507,0,-0.9280,1.0624,-1.1004,0.3068,0.3058,-0.9013,0.0819,1.2911,-1.1750
15.8933,0,-0.9276,1.0622,-1.1012,0.3068,0.3048,-0.9016,0.0756,1.2871,-1.1750
15.9360,0,-0.9273,1.0620,-1.1017,0.3069,0.3043,-0.9018,0.0696,1.2832,-1.1750
15.9573,0,-0.9275,1.0620,-1.1025,0.3064,0.3038,-0.9021,0.0614,1.2776,-1.1750
15.9787,0,-0.9273,1.0618,-1.1028,0.3063,0.3039,-0.9021,0.0555,1.2735,-1.1750
16.0213,0,-0.9274,1.0617,-1.1028,0.3066,0.3036,-0.9021,0.0496,1.2693,-1.1750
16.0427,0,-0.9273,1.0618,-1.1033,0.3056,0.3040,-0.9023,0.0450,1.2658,-1.1750
16.0640,0,-0.9266,1.0617,-1.1043,0.3065,0.3027,-0.9025,0.0400,1.2620,-1.1750
16.1067,0,-0.9265,1.0615,-1.1041,0.3075,0.3024,-0.9022,0.0341,1.2571,-1.1750
16.1280,0,-0.9262,1.0614,-1.1051,0.3081,0.3015,-0.9023,0.0297,1.2533,-1.1750
16.1707,0,-0.9262,1.0614,-1.1052,0.3076,0.3023,-0.9022,0.0253,1.2493,-1.1750
16.1920,0,-0.9263,1.0613,-1.1043,0.3082,0.3019,-0.9021,0.0215,1.2457,-1.1750
16.2347,0,-0.9259,1.0611,-1.1048,0.3093,0.3020,-0.9017,0.0179,1.2419,-1.1750
16.2560,0,-0.9262,1.0609,-1.1042,0.3090,0.3011,-0.9021,0.0149,1.2385,-1.1750
16.2560,0,-0.9261,1.0608,-1.1042,0.3097,0.3007,-0.9020,0.0125,1.2356,-1.1750
16.2987,0,-0.9257,1.0606,-1.1048,0.3110,0.2996,-0.9020,0.0101,1.2323,-1.1750
16.3413,0,-0.9257,1.0605,-1.1050,0.3108,0.2990,-0.9022,0.0079,1.2289,-1.1750
16.3627,0,-0.9260,1.0602,-1.1044,0.3110,0.2999,-0.9019,0.0060,1.2255,-1.1750
16.3840,0,-0.9264,1.0598,-1.1039,0.3114,0.2987,-0.9021,0.0044,1.2222,-1.1750
16.4267,0,-0.9265,1.0594,-1.1040,0.3104,0.2964,-0.9032,0.0032,1.2188,-1.1750
16.4267,0,-0.9265,1.0592,-1.1043,0.3097,0.2958,-0.9036,0.0026,1.2165,-1.1750
16.4480,0,-0.9268,1.0590,-1.1046,0.3088,0.2956,-0.9040,0.0022,1.2140,-1.1750
16.4907,0,-0.9266,1.0589,-1.1050,0.3087,0.2949,-0.9043,0.0020,1.2108,-1.1750
16.5120,0,-0.9272,1.0589,-1.1037,0.3095,0.2952,-0.9039,0.0023,1.2078,-1.1750
16.5333,0,-0.9269,1.0590,-1.1039,0.3100,0.2954,-0.9037,0.0029,1.2051,-1.1750
16.5760,0,-0.9267,1.0591,-1.1044,0.3106,0.2956,-0.9034,0.0040,1.2023,-1.1750
16.5973,0,-0.9266,1.0591,-1.1045,0.3108,0.2957,-0.9033,0.0052,1.2000,-1.1750
16.6187,0,-0.9263,1.0591,-1.1050,0.3106,0.2960,-0.9033,0.0070,1.1976,-1.1750
16.6613,0,-0.9268,1.0588,-1.1041,0.3109,0.2948,-0.9036,0.0093,1.1951,-1.1750
16.6827,0,-0.9264,1.0585,-1.1050,0.3119,0.2937,-0.9036,0.0119,1.1929,-1.1750
16.7253,0,-0.9265,1.0582,-1.1051,0.3114,0.2931,-0.9039,0.0151,1.1906,-1.1750
16.7680,0,-0.9268,1.0580,-1.1052,0.3106,0.2927,-0.9044,0.0194,1.1881,-1.1750
16.7893,0,-0.9270,1.0580,-1.1048,0.3103,0.2928,-0.9044,0.0233,1.1863,-1.1750
16.8107,0,-0.9270,1.0579,-1.1046,0.3103,0.2927,-0.9044,0.0257,1.1853,-1.1750
16.8320,0,-0.9268,1.0578,-1.1048,0.3107,0.2925,-0.9044,0.0293,1.1840,-1.1750
16.8747,0,-0.9267,1.0578,-1.1043,0.3120,0.2923,-0.9040,0.0345,1.1824,-1.1750
16.8960,0,-0.9269,1.0578,-1.1040,0.3119,0.2922,-0.9041,0.0394,1.1812,-1.1750
16.8960,0,-0.9269,1.0578,-1.1042,0.3121,0.2922,-0.9040,0.0428,1.1804,-1.1750
16.9387,0,-0.9271,1.0579,-1.1037,0.3121,0.2924,-0.9039,0.0484,1.1794,-1.1750
16.9600,0,-0.9269,1.0576,-1.1039,0.3124,0.2911,-0.9043,0.0536,1.1787,-1.1750
16.9813,0,-0.9266,1.0575,-1.1042,0.3127,0.2909,-0.9042,0.0575,1.1782,-1.1750
17.0027,0,-0.9264,1.0572,-1.1049,0.3132,0.2899,-0.9044,0.0638,1.1776,-1.1750
17.0240,0,-0.9264,1.0571,-1.1051,0.3130,0.2898,-0.9045,0.0672,1.1774,-1.1750
17.0667,0,-0.9261,1.0571,-1.1056,0.3129,0.2891,-0.9047,0.0750,1.1771,-1.1750
17.0880,0,-0.9258,1.0572,-1.1056,0.3129,0.2893,-0.9047,0.0811,1.1770,-1.1750
17.1307,0,-0.9254,1.0572,-1.1058,0.3143,0.2893,-0.9042,0.0872,1.1771,-1.1750
17.1520,0,-0.9253,1.0572,-1.1060,0.3148,0.2894,-0.9040,0.0930,1.1773,-1.1750
17.1947,0,-0.9255,1.0571,-1.1057,0.3156,0.2891,-0.9038,0.1006,1.1778,-1.1750
17.2160,0,-0.9254,1.0572,-1.1058,0.3155,0.2893,-0.9038,0.1044,1.1781,-1.1750
17.2373,0,-0.9253,1.0571,-1.1061,0.3146,0.2888,-0.9042,0.1093,1.1786,-1.1750
17.2587,0,-0.9252,1.0569,-1.1067,0.3134,0.2889,-0.9046,0.1156,1.1794,-1.1750
17.3013,0,-0.9251,1.0568,-1.1068,0.3135,0.2881,-0.9048,0.1217,1.1803,-1.1750
17.3227,0,-0.9247,1.0566,-1.1070,0.3147,0.2873,-0.9047,0.1280,1.1815,-1.1750
17.3440,0,-0.9244,1.0565,-1.1074,0.3158,0.2873,-0.9043,0.1338,1.1827,-1.1750
17.3867,0,-0.9244,1.0564,-1.1076,0.3161,0.2873,-0.9042,0.1394,1.1840,-1.1750
17.3867,0,-0.9245,1.0565,-1.1074,0.3159,0.2869,-0.9044,0.1445,1.1853,-1.1750
17.4080,0,-0.9244,1.0563,-1.1079,0.3155,0.2870,-0.9045,0.1494,1.1868,-1.1750
17.4293,0,-0.9243,1.0562,-1.1082,0.3152,0.2867,-0.9047,0.1543,1.1883,-1.1750
17.4720,0,-0.9242,1.0561,-1.1081,0.3156,0.2857,-0.9049,0.1601,1.1904,-1.1750
17.4933,0,-0.9241,1.0559,-1.1080,0.3163,0.2851,-0.9048,0.1652,1.1925,-1.1750
17.5360,0,-0.9241,1.0556,-1.1081,0.3156,0.2845,-0.9053,0.1716,1.1955,-1.1750
17.5573,0,-0.9238,1.0556,-1.1089,0.3160,0.2842,-0.9052,0.1748,1.1972,-1.1750
17.6000,0,-0.9236,1.0555,-1.1094,0.3156,0.2841,-0.9054,0.1792,1.1998,-1.1750
17.6213,0,-0.9240,1.0555,-1.1087,0.3158,0.2839,-0.9053,0.1830,1.2024,-1.1750
17.6640,0,-0.9238,1.0554,-1.1087,0.3163,0.2837,-0.9052,0.1866,1.2051,-1.1750
17.6640,0,-0.9237,1.0554,-1.1089,0.3162,0.2835,-0.9053,0.1886,1.2068,-1.1750
17.7067,0,-0.9237,1.0553,-1.1084,0.3171,0.2830,-0.9052,0.1924,1.2106,-1.1750
17.7493,0,-0.9236,1.0554,-1.1088,0.3173,0.2829,-0.9052,0.1950,1.2137,-1.1750
17.7707,0,-0.9234,1.0553,-1.1089,0.3171,0.2830,-0.9052,0.1965,1.2158,-1.1750
17.7920,0,-0.9234,1.0552,-1.1089,0.3173,0.2830,-0.9051,0.1985,1.2192,-1.1750
17.8347,0,-0.9236,1.0553,-1.1086,0.3171,0.2826,-0.9053,0.2000,1.2226,-1.1750
17.8560,0,-0.9236,1.0554,-1.1088,0.3165,0.2833,-0.9053,0.2009,1.2256,-1.1750
17.8560,0,-0.9239,1.0554,-1.1085,0.3165,0.2833,-0.9053,0.2017,1.2290,-1.1750
17.8987,0,-0.9240,1.0554,-1.1085,0.3157,0.2831,-0.9057,0.2020,1.2324,-1.1750
17.8987,0,-0.9241,1.0554,-1.1084,0.3153,0.2830,-0.9058,0.2020,1.2346,-1.1750
17.9627,0,-0.9243,1.0555,-1.1078,0.3156,0.2833,-0.9056,0.2017,1.2381,-1.1750
17.9840,0,-0.9241,1.0552,-1.1079,0.3165,0.2828,-0.9055,0.2010,1.2419,-1.1750
18.0053,0,-0.9243,1.0552,-1.1078,0.3166,0.2829,-0.9054,0.2003,1.2444,-1.1750
18.0267,0,-0.9242,1.0552,-1.1078,0.3165,0.2831,-0.9054,0.1990,1.2481,-1.1750
18.0267,0,-0.9243,1.0550,-1.1083,0.3159,0.2829,-0.9056,0.1977,1.2508,-1.1750
18.0480,0,-0.9245,1.0551,-1.1084,0.3146,0.2829,-0.9061,0.1966,1.2531,-1.1750
18.0907,0,-0.9247,1.0549,-1.1081,0.3140,0.2829,-0.9063,0.1944,1.2569,-1.1750
18.1120,0,-0.9247,1.0547,-1.1083,0.3146,0.2814,-0.9066,0.1919,1.2608,-1.1750
18.1333,0,-0.9246,1.0545,-1.1083,0.3148,0.2805,-0.9068,0.1901,1.2631,-1.1750
18.1760,0,-0.9247,1.0542,-1.1082,0.3159,0.2794,-0.9067,0.1863,1.2678,-1.1750
18.1973,0,-0.9241,1.0544,-1.1089,0.3164,0.2803,-0.9063,0.1828,1.2717,-1.1750
18.2187,0,-0.9239,1.0545,-1.1091,0.3160,0.2806,-0.9063,0.1791,1.2755,-1.1750
18.2613,0,-0.9238,1.0544,-1.1090,0.3158,0.2803,-0.9065,0.1747,1.2797,-1.1750
18.2827,0,-0.9235,1.0545,-1.1092,0.3165,0.2801,-0.9063,0.1707,1.2832,-1.1750
18.3040,0,-0.9231,1.0545,-1.1094,0.3175,0.2796,-0.9061,0.1662,1.2870,-1.1750
18.3467,0,-0.9232,1.0544,-1.1092,0.3176,0.2790,-0.9063,0.1621,1.2903,-1.1750
18.3680,0,-0.9231,1.0545,-1.1094,0.3181,0.2785,-0.9062,0.1574,1.2939,-1.1750
18.4107,0,-0.9231,1.0546,-1.1098,0.3168,0.2793,-0.9064,0.1508,1.2986,-1.1750
18.4320,0,-0.9232,1.0547,-1.1101,0.3156,0.2802,-0.9066,0.1454,1.3024,-1.1750
18.4533,0,-0.9232,1.0546,-1.1107,0.3156,0.2801,-0.9066,0.1407,1.3055,-1.1750
18.4747,0,-0.9234,1.0546,-1.1107,0.3157,0.2795,-0.9068,0.1372,1.3077,-1.1750
18.4960,0,-0.9235,1.0544,-1.1106,0.3160,0.2789,-0.9068,0.1327,1.3106,-1.1750
18.4960,0,-0.9232,1.0543,-1.1104,0.3165,0.2783,-0.9068,0.1273,1.3139,-1.1750
18.5173,0,-0.9231,1.0542,-1.1106,0.3168,0.2777,-0.9069,0.1231,1.3164,-1.1750
18.5600,0,-0.9231,1.0542,-1.1108,0.3166,0.2779,-0.9069,0.1165,1.3203,-1.1750
18.5813,0,-0.9232,1.0543,-1.1106,0.3160,0.2783,-0.9070,0.1097,1.3240,-1.1750
18.6027,0,-0.9229,1.0544,-1.1108,0.3158,0.2785,-0.9070,0.1037,1.3274,-1.1750
18.6453,0,-0.9230,1.0543,-1.1104,0.3162,0.2784,-0.9069,0.0988,1.3300,-1.1750
18.6667,0,-0.9227,1.0541,-1.1106,0.3170,0.2779,-0.9068,0.0931,1.3330,-1.1750
18.6880,0,-0.9231,1.0542,-1.1097,0.3176,0.2774,-0.9068,0.0871,1.3361,-1.1750
18.7093,0,-0.9230,1.0542,-1.1098,0.3176,0.2772,-0.9068,0.0834,1.3380,-1.1750
18.7307,0,-0.9229,1.0541,-1.1101,0.3174,0.2770,-0.9069,0.0798,1.3398,-1.1750
18.7520,0,-0.9227,1.0540,-1.1105,0.3166,0.2763,-0.9074,0.0734,1.3430,-1.1750
18.7947,0,-0.9228,1.0541,-1.1100,0.3167,0.2763,-0.9074,0.0651,1.3471,-1.1750
18.8160,0,-0.9226,1.0543,-1.1095,0.3181,0.2770,-0.9067,0.0617,1.3487,-1.1750
18.8373,0,-0.9220,1.0549,-1.1091,0.3216,0.2791,-0.9048,0.0558,1.3515,-1.1750
18.8800,0,-0.9214,1.0555,-1.1095,0.3227,0.2808,-0.9039,0.0500,1.3542,-1.1750
18.9013,0,-0.9212,1.0555,-1.1092,0.3230,0.2812,-0.9037,0.0464,1.3559,-1.1750
18.9227,0,-0.9204,1.0558,-1.1103,0.3236,0.2819,-0.9032,0.0407,1.3585,-1.1750
18.9653,0,-0.9201,1.0558,-1.1111,0.3231,0.2815,-0.9035,0.0369,1.3603,-1.1750
18.9867,0,-0.9196,1.0557,-1.1118,0.3233,0.2812,-0.9036,0.0325,1.3623,-1.1750
18.9867,0,-0.9191,1.0557,-1.1125,0.3235,0.2805,-0.9037,0.0299,1.3635,-1.1750
19.0080,0,-0.9187,1.0555,-1.1132,0.3244,0.2790,-0.9038,0.0248,1.3658,-1.1750
19.0507,0,-0.9188,1.0554,-1.1138,0.3235,0.2793,-0.9041,0.0209,1.3676,-1.1750
19.0933,0,-0.9186,1.0552,-1.1145,0.3225,0.2782,-0.9048,0.0166,1.3696,-1.1750
19.1147,0,-0.9181,1.0551,-1.1155,0.3224,0.2775,-0.9050,0.0139,1.3708,-1.1750
19.1360,0,-0.9176,1.0550,-1.1164,0.3223,0.2769,-0.9052,0.0111,1.3721,-1.1750
19.1787,0,-0.9179,1.0548,-1.1158,0.3230,0.2768,-0.9050,0.0084,1.3733,-1.1750
19.2000,0,-0.9175,1.0549,-1.1168,0.3226,0.2769,-0.9051,0.0071,1.3740,-1.1750
19.2000,0,-0.9177,1.0550,-1.1169,0.3224,0.2769,-0.9052,0.0060,1.3745,-1.1750
19.2427,0,-0.9176,1.0551,-1.1173,0.3216,0.2778,-0.9052,0.0045,1.3753,-1.1750
19.2640,0,-0.9177,1.0551,-1.1167,0.3214,0.2782,-0.9052,0.0035,1.3758,-1.1750
19.2853,0,-0.9180,1.0551,-1.1163,0.3208,0.2784,-0.9053,0.0027,1.3763,-1.1750
19.3067,0,-0.9178,1.0551,-1.1171,0.3204,0.2782,-0.9055,0.0022,1.3766,-1.1750
19.3280,0,-0.9175,1.0550,-1.1176,0.3204,0.2780,-0.9056,0.0020,1.3768,-1.1750
19.3493,0,-0.9177,1.0551,-1.1172,0.3206,0.2777,-0.9056,0.0020,1.3769,-1.1750
19.3707,0,-0.9177,1.0550,-1.1171,0.3209,0.2772,-0.9056,0.0023,1.3770,-1.1750
19.4133,0,-0.9172,1.0549,-1.1176,0.3219,0.2776,-0.9052,0.0030,1.3769,-1.1750
19.4560,0,-0.9168,1.0552,-1.1181,0.3216,0.2781,-0.9051,0.0045,1.3765,-1.1750
19.4560,0,-0.9171,1.0555,-1.1165,0.3227,0.2789,-0.9045,0.0061,1.3761,-1.1750
19.4773,0,-0.9165,1.0559,-1.1174,0.3232,0.2798,-0.9040,0.0080,1.3755,-1.1750
19.5200,0,-0.9160,1.0561,-1.1172,0.3249,0.2810,-0.9030,0.0104,1.3747,-1.1750
19.5413,0,-0.9160,1.0562,-1.1167,0.3263,0.2811,-0.9025,0.0132,1.3738,-1.1750
19.6053,0,-0.9160,1.0561,-1.1167,0.3266,0.2806,-0.9025,0.0177,1.3722,-1.1750
19.6267,0,-0.9156,1.0560,-1.1169,0.3267,0.2798,-0.9028,0.0213,1.3709,-1.1750
19.6480,0,-0.9149,1.0557,-1.1186,0.3258,0.2782,-0.9036,0.0256,1.3693,-1.1750
19.6907,0,-0.9147,1.0554,-1.1195,0.3258,0.2771,-0.9039,0.0299,1.3676,-1.1750
19.7120,0,-0.9140,1.0553,-1.1208,0.3254,0.2771,-0.9040,0.0327,1.3666,-1.1750
19.7547,0,-0.9146,1.0550,-1.1206,0.3245,0.2767,-0.9045,0.0395,1.3639,-1.1750
19.7760,0,-0.9145,1.0548,-1.1210,0.3237,0.2756,-0.9052,0.0446,1.3618,-1.1750
19.7973,0,-0.9145,1.0548,-1.1214,0.3235,0.2756,-0.9052,0.0478,1.3605,-1.1750
19.8187,0,-0.9147,1.0551,-1.1215,0.3235,0.2758,-0.9052,0.0533,1.3582,-1.1750
19.8613,0,-0.9128,1.0549,-1.1244,0.3232,0.2749,-0.9055,0.0592,1.3557,-1.1750
19.8827,0,-0.9132,1.0545,-1.1233,0.3241,0.2742,-0.9054,0.0656,1.3530,-1.1750
19.9253,0,-0.9130,1.0544,-1.1236,0.3246,0.2742,-0.9052,0.0716,1.3503,-1.1750
19.9467,0,-0.9129,1.0545,-1.1231,0.3253,0.2740,-0.9050,0.0780,1.3474,-1.1750
19.9467,0,-0.9131,1.0546,-1.1228,0.3249,0.2740,-0.9052,0.0833,1.3449,-1.1750
20.0107,0,-0.9131,1.0542,-1.1226,0.3247,0.2739,-0.9053,0.0897,1.3419,-1.1750
20.0320,0,-0.9129,1.0541,-1.1230,0.3249,0.2737,-0.9053,0.0935,1.3400,-1.1750
20.0533,0,-0.9131,1.0544,-1.1226,0.3253,0.2734,-0.9052,0.1003,1.3366,-1.1750
20.0747,0,-0.9132,1.0545,-1.1227,0.3250,0.2737,-0.9052,0.1057,1.3339,-1.1750
20.0960,0,-0.9132,1.0547,-1.1229,0.3235,0.2746,-0.9055,0.1114,1.3309,-1.1750
20.1173,0,-0.9129,1.0547,-1.1238,0.3233,0.2750,-0.9055,0.1184,1.3271,-1.1750
20.1600,0,-0.9129,1.0547,-1.1235,0.3223,0.2750,-0.9058,0.1248,1.3235,-1.1750
20.1813,0,-0.9133,1.0542,-1.1235,0.3212,0.2719,-0.9071,0.1309,1.3200,-1.1750
20.2240,0,-0.9148,1.0522,-1.1239,0.3154,0.2593,-0.9128,0.1389,1.3151,-1.1750
20.2453,0,-0.9178,1.0478,-1.1259,0.2969,0.2358,-0.9253,0.1454,1.3109,-1.1750
20.2880,0,-0.9230,1.0411,-1.1278,0.2640,0.1941,-0.9448,0.1510,1.3071,-1.1750
20.3093,0,-0.9300,1.0338,-1.1312,0.2174,0.1485,-0.9647,0.1562,1.3035,-1.1750
20.3520,0,-0.9376,1.0261,-1.1351,0.1668,0.1091,-0.9799,0.1613,1.2997,-1.1750
20.3947,0,-0.9475,1.0198,-1.1366,0.1082,0.0748,-0.9913,0.1684,1.2941,-1.1750
20.4160,0,-0.9567,1.0136,-1.1374,0.0642,0.0521,-0.9966,0.1726,1.2905,-1.1750
